Start Date,KOSPI Index,SPX Index,CCMP Index,BBDXY Index,KOA Curncy,CL1 Comdty,BDIY Index,SOX Index,XAU Curncy,RBTA Comdty,GVSK10YR Index,USGG10YR Index,GTDEM10Y Govt,FDFD Index,VKOSPI Index,VIX Index
1993-09-29,718.87,460.11,763.17,0,0,18.67,1415,0,352.5,0,0,5.354,6.071,0,0,12.63
1993-09-30,718.87,458.93,762.78,0,0,18.79,1415,0,355.4,0,0,5.382,6.097,0,0,12.99
1993-10-01,718.87,461.29,763.23,0,0,18.63,1416,0,355.5,0,0,5.339,6.096,0,0,11.83
1993-10-04,715.05,461.34,764.84,0,0,18.42,1410,0,353.05,0,0,5.329,6.079,0,0,12.85
1993-10-05,717.71,461.2,762.27,0,0,18.39,1406,0,353.3,0,0,5.337,6.023,0,0,12.97
1993-10-06,716.9,460.74,764.77,0,0,18.42,1402,0,355.8,0,0,5.319,5.993,0,0,12.68
1993-10-07,717.82,459.18,762.49,0,0,18.49,1398,0,358.1,0,0,5.321,5.998,0,0,13.14
1993-10-08,714.58,460.31,764.27,0,0,18.55,1395,0,358.95,0,0,5.256,5.969,0,0,12.04
1993-10-11,722.09,460.88,767.65,0,0,18.77,1395,0,360.7,0,0,5.256,5.971,0,0,12.26
1993-10-12,723.57,461.12,772.46,0,0,18.71,1392,0,367,0,0,5.264,5.944,0,0,12.41
1993-10-13,740.39,461.49,778.97,0,0,18.64,1389,0,367,0,0,5.27,5.944,0,0,11.38
1993-10-14,737.77,466.83,785.41,0,0,18.5,1387,0,365.5,0,0,5.214,5.942,0,0,11
1993-10-15,734.67,469.5,787.42,0,0,18.27,1381,0,365.05,0,0,5.165,5.917,0,0,10.87
1993-10-18,747.19,468.45,782.91,0,0,18.13,1377,0,368.51,0,0,5.249,5.894,0,0,11.33
1993-10-19,741.24,466.21,768.71,0,0,18.06,1373,0,369,0,0,5.249,5.885,0,0,11.61
1993-10-20,738.63,466.07,768.25,0,0,18.24,1353,0,372.6,0,0,5.239,5.867,0,0,11.32
1993-10-21,741.1,465.36,771.28,0,0,18.24,1351,0,370.1,0,0,5.332,5.905,0,0,11.2
1993-10-22,736.99,463.27,772.68,0,0,18.07,1341,0,368.5,0,0,5.398,5.852,0,0,11.48
1993-10-25,742.48,464.2,769.75,0,0,17.51,1331,0,369.8,0,0,5.425,5.897,0,0,11.83
1993-10-26,747.97,464.3,765.46,0,0,17.54,1331,0,368.75,0,0,5.396,5.893,0,0,11.83
1993-10-27,744.86,464.61,771.88,0,0,17.65,1325,0,369.75,0,0,5.435,5.931,0,0,12.01
1993-10-28,742.83,467.73,773.49,0,0,17.37,1322,0,369.6,0,0,5.376,5.919,0,0,11.88
1993-10-29,742.72,467.83,779.26,0,0,16.92,1317,0,369.5,0,0,5.427,5.891,0,0,11.46
1993-11-01,761.76,469.1,783.77,0,0,17.22,1316,0,369.25,0,0,5.556,5.919,0,0,11.78
1993-11-02,759.42,468.44,785.66,0,0,17.12,1317,0,363.2,0,0,5.606,5.894,0,0,11.74
1993-11-03,756.87,463.02,772.95,0,0,17.49,1317,0,368.25,0,0,5.637,5.889,0,0,13.26
1993-11-04,766.55,457.49,757.26,0,0,17.4,1314,0,372.25,0,0,5.688,5.893,0,0,14.68
1993-11-05,773.3,459.57,762.99,0,0,17.09,1311,0,377.2,0,0,5.727,5.972,0,0,14.97
1993-11-08,775.47,460.21,766.21,0,0,16.71,1318,0,375.35,0,0,5.643,5.921,0,0,14.31
1993-11-09,780.2,460.33,769.84,0,0,16.66,1322,0,376.5,0,0,5.62,5.857,0,0,13.94
1993-11-10,777.89,463.72,776.5,0,0,16.55,1321,0,377.15,0,0,5.689,5.894,0,0,13.72
1993-11-11,783.35,462.64,778.98,0,0,16.9,1319,0,376.5,0,0,5.689,5.894,0,0,13.88
1993-11-12,791.47,465.39,779.32,0,0,16.72,1317,0,373.5,0,0,5.65,5.865,0,0,13.33
1993-11-15,810.72,463.75,772.45,0,0,16.76,1315,0,375.5,0,0,5.645,5.857,0,0,14.46
1993-11-16,802.65,466.74,771.69,0,0,16.77,1306,0,374.6,0,0,5.626,5.846,0,0,15.11
1993-11-17,810.17,464.81,762.36,0,0,17.04,1300,0,376.7,0,0,5.629,5.846,0,0,15.57
1993-11-18,822.63,463.62,754.33,0,0,16.69,1294,0,376.2,0,0,5.71,5.857,0,0,14.65
1993-11-19,840.36,462.6,751.56,0,0,16.56,1289,0,377.9,0,0,5.834,5.812,0,0,15.03
1993-11-22,834.58,459.13,738.13,0,0,17.1,1284,0,379.2,0,0,5.889,5.867,0,0,15.9
1993-11-23,817.9,461.03,746.82,0,0,16.63,1280,0,377.85,0,0,5.795,5.897,0,0,14.27
1993-11-24,828.98,462.36,753.18,0,0,16.38,1275,0,376.25,0,0,5.814,5.888,0,0,13.51
1993-11-25,819.42,462.36,753.18,0,0,16.38,1268,0,377.85,0,0,5.817,5.873,0,0,0
1993-11-26,810.04,463.06,754.41,0,0,16.38,1265,0,377.25,0,0,5.74,5.862,0,0,13.77
1993-11-29,804.54,461.9,751.54,0,0,15.31,1259,0,370.35,0,0,5.74,5.863,0,0,14.12
1993-11-30,811.06,461.79,754.4,0,0,15.43,1253,0,370.7,0,0,5.819,5.878,0,0,13.76
1993-12-01,808.75,461.89,763.8,0,0,15.48,1249,0,376.3,0,0,5.774,5.859,0,0,13.83
1993-12-02,801.17,463.11,766.73,0,0,14.95,1253,0,374.15,0,0,5.795,5.883,0,0,13.51
1993-12-03,806.86,464.89,772.24,0,0,14.97,1253,0,376.85,0,0,5.753,5.853,0,0,12.69
1993-12-06,826.49,466.43,771.09,0,0,14.57,1251,0,376.4,0,0,5.687,5.84,0,0,12.84
1993-12-07,823.17,466.76,769.35,0,0,14.7,1248,0,377.7,0,0,5.685,5.84,0,0,12.41
1993-12-08,836.71,466.29,767.89,0,0,14.59,1247,0,384,0,0,5.67,5.804,0,0,12.46
1993-12-09,843.95,464.18,761.48,0,0,14.63,1241,0,382.75,0,0,5.655,5.75,0,0,12.43
1993-12-10,861.72,463.93,760.75,0,0,15.07,1237,0,383.7,0,0,5.736,5.748,0,0,12.6
1993-12-13,850.03,465.7,759.72,0,0,14.52,1234,0,386.85,0,0,5.761,5.726,0,0,10.98
1993-12-14,857.2,463.06,751.47,0,0,14.52,1231,0,387.1,0,0,5.815,5.774,0,0,11.13
1993-12-15,865.86,461.84,752.97,0,0,14.41,1230,0,387.5,0,0,5.796,5.718,0,0,11.03
1993-12-16,870.72,463.34,755.53,0,0,14.23,1229,0,386.1,0,0,5.813,5.724,0,0,10.9
1993-12-17,874.1,466.38,759.23,0,0,13.91,1228,0,387.6,0,0,5.764,5.687,0,0,11.08
1993-12-20,848.63,465.85,760.15,0,0,14.18,1226,0,389.5,0,0,5.806,5.661,0,0,10.75
1993-12-21,865.79,465.3,755.63,0,0,14.36,1225,0,387.7,0,0,5.815,5.672,0,0,10.08
1993-12-22,868.6,467.32,756.08,0,0,14.77,1222,0,386.4,0,0,5.708,5.66,0,0,9.31
1993-12-23,858.37,467.38,758.7,0,0,14.48,1221,0,386.3,0,0,5.691,5.63,0,0,9.48
1993-12-24,861.42,467.38,758.7,0,0,14.48,1220,0,386.85,0,0,5.691,5.625,0,0,0
1993-12-27,873.88,470.54,761.06,0,0,14.13,1220,0,388.1,0,0,5.685,5.625,0,0,9.7
1993-12-28,866.18,470.94,764.57,0,0,14.11,1220,0,387.45,0,0,5.679,5.631,0,0,9.82
1993-12-29,866.18,470.58,768.48,0,0,14.44,1220,0,390.4,0,0,5.696,5.575,0,0,10.46
1993-12-30,866.18,468.64,771.08,0,0,14.17,1217,0,390.9,0,0,5.789,5.542,0,0,10.69
1993-12-31,866.18,466.45,776.8,0,0,14.17,1215,0,390.7,0,0,5.794,5.532,0,0,11.66
1994-01-03,879.32,465.44,770.72,0,0,14.56,1215,0,394,0,0,5.908,5.547,0,0,12.57
1994-01-04,877.3,466.89,774.28,0,0,14.67,1215,0,393.85,0,0,5.828,5.591,0,0,11.91
1994-01-05,886.93,467.55,778.05,0,0,15.34,1213,0,391.2,0,0,5.869,5.615,0,0,10.94
1994-01-06,893.17,467.12,780.42,0,0,15.42,1213,0,388.9,0,0,5.803,5.617,0,0,11.27
1994-01-07,895.25,469.9,782.94,0,0,15.32,1213,0,387.1,0,0,5.651,5.59,0,0,10.96
1994-01-10,873.04,475.27,786.69,0,0,14.67,1214,0,384.6,0,0,5.647,5.587,0,0,10.74
1994-01-11,881.02,474.13,785.52,0,0,14.85,1220,0,388.5,0,0,5.621,5.593,0,0,11.29
1994-01-12,886.31,474.17,786.87,0,0,14.33,1230,0,386.4,0,0,5.568,5.583,0,0,11.65
1994-01-13,898.66,472.47,787.85,0,0,14.51,1238,0,390,0,0,5.679,5.601,0,0,12.08
1994-01-14,879.03,474.91,792.31,0,0,14.78,1240,0,390,0,0,5.726,5.615,0,0,11.15
1994-01-17,863.25,473.3,792.18,0,0,15.1,1242,0,391.7,0,0,5.745,5.615,0,0,11.88
1994-01-18,873.06,474.25,793.02,0,0,14.87,1244,0,393.3,0,0,5.691,5.623,0,0,11.63
1994-01-19,887.16,474.3,789.28,0,0,15.22,1243,0,392.6,0,0,5.713,5.641,0,0,11.76
1994-01-20,878.29,474.98,793.02,0,0,15.1,1242,0,387.8,0,0,5.666,5.685,0,0,11.16
1994-01-21,870.2,474.72,794.29,0,0,15.1,1238,0,382,0,0,5.681,5.73,0,0,11.09
1994-01-24,887.96,471.97,790.66,0,0,15.17,1236,0,381.6,0,0,5.702,5.723,0,0,11.6
1994-01-25,892.06,470.92,786.39,0,0,15.17,1228,0,381.9,0,0,5.743,5.775,0,0,11.38
1994-01-26,894.34,473.2,788.8,0,0,15.47,1220,0,384.5,0,0,5.715,5.731,0,0,11.17
1994-01-27,907.44,477.05,792.88,0,0,15.42,1207,0,377,0,0,5.674,5.772,0,0,10.3
1994-01-28,926.75,478.7,796.53,0,0,15.34,1203,0,377.3,0,0,5.634,5.707,0,0,9.94
1994-01-31,945.71,481.61,800.47,0,0,15.19,1200,0,381.9,0,0,5.642,5.694,0,0,10.63
1994-02-01,960.1,479.62,797.24,0,0,15.92,1196,0,384.5,0,0,5.739,5.7,0,0,10.65
1994-02-02,974.26,482,799.58,0,0,16.04,1193,0,384.9,0,0,5.709,5.718,0,0,10.61
1994-02-03,955.02,480.71,797.79,0,0,15.89,1189,0,387.3,0,0,5.773,5.759,0,0,10.75
1994-02-04,964.42,469.81,777.29,0,0,15.63,1187,0,386.5,0,0,5.871,5.796,0,0,15.25
1994-02-07,914.88,471.76,779.2,0,0,15.25,1185,0,379.6,0,0,5.932,5.849,0,0,13.96
1994-02-08,923,471.05,782.7,0,0,15.21,1177,0,380.75,0,0,5.983,5.852,0,0,13.66
1994-02-09,923,472.77,786.53,0,0,14.6,1174,0,384.2,0,0,5.923,5.819,0,0,13.3
1994-02-10,923,468.93,783.41,0,0,14.56,1170,0,382.75,0,0,5.927,5.812,0,0,14.24
1994-02-11,923,470.18,780.98,0,0,14.72,1156,0,381.8,0,0,5.879,5.787,0,0,14.46
1994-02-14,901.38,470.23,785.45,0,0,14.13,1155,0,384.25,0,0,5.89,5.795,0,0,14.28
1994-02-15,901.81,472.52,790.12,0,0,14.06,1154,0,384.2,0,0,5.875,5.841,0,0,13.4
1994-02-16,920.43,472.79,792.62,0,0,13.93,1148,0,383.8,0,0,5.892,5.889,0,0,13.13
1994-02-17,920.38,470.34,790.24,0,0,14.23,1140,0,383.5,0,0,5.992,5.893,0,0,13.79
1994-02-18,925.39,467.69,788.86,0,0,14.21,1133,0,380.3,0,0,6.086,5.948,0,0,14.7
1994-02-21,946,467.69,788.86,0,0,14.21,1128,0,380.45,0,0,6.118,6.033,0,0,0
1994-02-22,953.22,471.46,791.15,0,0,14.24,1127,0,378.9,0,0,6.052,5.981,0,0,13.52
1994-02-23,950.01,470.69,789.11,0,0,14.24,1123,0,378.75,0,0,6.129,5.973,0,0,13.91
1994-02-24,932.15,464.26,779.45,0,0,14.77,1120,0,377.45,0,0,6.212,6.101,0,0,15.96
1994-02-25,919.76,466.07,783.78,0,0,14.57,1117,0,379.3,0,0,6.195,6.163,0,0,14.8
1994-02-28,918.88,467.14,792.5,0,0,14.48,1117,0,381.75,0,0,6.129,6.106,0,0,14.87
1994-03-01,918.88,464.44,788.64,0,0,14.67,1115,0,378.75,0,0,6.28,6.211,0,0,15.83
1994-03-02,906.66,464.81,783.47,0,0,14.76,1115,0,378.1,0,0,6.254,6.32,0,0,16.08
1994-03-03,902.16,463.01,784.58,0,0,14.75,1112,0,377.85,0,0,6.337,6.295,0,0,16.36
1994-03-04,896.55,464.74,790.55,0,0,14.57,1110,0,377.2,0,0,6.365,6.247,0,0,16
1994-03-07,895.62,466.91,795.05,0,0,14.1,1112,0,376.4,0,0,6.317,6.097,0,0,14.26
1994-03-08,884.85,465.88,792.12,0,0,14.1,1112,0,377,0,0,6.385,6.24,0,0,16.23
1994-03-09,877.85,467.06,793.04,0,0,14.18,1115,0,379.5,0,0,6.352,6.264,0,0,14.41
1994-03-10,878.58,463.9,789.09,0,0,14.14,1119,0,386.8,0,0,6.494,6.279,0,0,16.55
1994-03-11,901.87,466.44,789.2,0,0,14.44,1119,0,385.5,0,0,6.452,6.287,0,0,14.87
1994-03-14,912.83,467.39,792.8,0,0,14.49,1123,0,387.4,0,0,6.516,6.205,0,0,16.61
1994-03-15,911.43,467.01,793.51,0,0,14.83,1129,0,387.1,0,0,6.448,6.083,0,0,14.78
1994-03-16,906.53,469.42,798.97,0,0,15.06,1134,0,385.3,0,0,6.364,6.13,0,0,14.51
1994-03-17,898.56,470.9,803.85,0,0,14.82,1138,0,382.7,0,0,6.401,6.157,0,0,12.76
1994-03-18,893.07,471.06,803.93,0,0,14.88,1146,0,387.3,0,0,6.497,6.334,0,0,13.32
1994-03-21,885.65,468.54,797.3,0,0,15.37,1152,0,388.5,0,0,6.566,6.416,0,0,14.34
1994-03-22,877.95,468.8,796.35,0,0,15.2,1166,0,389.5,0,0,6.431,6.332,0,0,13.39
1994-03-23,879.78,468.54,797.53,0,0,15.2,1179,0,387,0,0,6.488,6.386,0,0,12.31
1994-03-24,875.72,464.35,786.69,0,0,15.08,1190,0,391.7,0,0,6.553,6.422,0,0,13.43
1994-03-25,868.03,460.58,783.45,0,0,15.13,1194,0,391.4,0,0,6.634,6.396,0,0,13.67
1994-03-28,883.24,460,772.5,0,0,14.08,1199,0,388.3,0,0,6.617,6.368,0,0,14.9
1994-03-29,875.62,452.48,755.3,0,0,14.32,1206,0,386.2,0,0,6.721,6.376,0,0,16.49
1994-03-30,865.68,445.55,744.91,0,0,14.38,1207,0,386.4,0,0,6.767,6.362,0,0,18.59
1994-03-31,867.22,445.77,743.46,0,0,14.79,1206,0,391,0,0,6.738,6.328,0,0,20.45
1994-04-01,862.61,445.77,743.46,0,0,14.79,1206,0,391,0,0,6.94,6.328,0,0,0
1994-04-04,860.47,438.92,727.41,0,0,15.79,1206,0,387.2,0,0,7.14,6.328,0,0,23.87
1994-04-05,860.47,448.29,750.95,0,0,15.74,1208,0,384.8,0,0,6.936,6.329,0,0,18.13
1994-04-06,863.04,448.05,750.72,0,0,15.77,1212,0,385.4,0,0,6.908,6.301,0,0,17.38
1994-04-07,863.36,450.88,755.17,0,0,15.58,1219,0,384.2,0,0,6.867,6.296,0,0,16.98
1994-04-08,872.53,447.1,748.71,0,0,15.57,1228,0,384.8,0,0,6.923,6.311,0,0,16.92
1994-04-11,894.47,449.87,748.11,0,0,15.87,1239,0,378.2,0,0,6.902,6.244,0,0,16.61
1994-04-12,880.87,447.57,739.22,0,0,15.75,1246,0,379.15,0,0,6.875,6.262,0,0,16.42
1994-04-13,882.33,446.26,727.38,0,0,15.97,1253,0,378.6,0,0,6.921,6.291,0,0,17.02
1994-04-14,883.52,446.38,727.31,0,0,16.23,1263,0,379.1,0,0,6.959,6.304,0,0,16.27
1994-04-15,889.48,446.18,727.99,0,0,16.58,1279,0,378.2,0,0,6.957,6.364,0,0,15.98
1994-04-18,892.15,442.46,720.45,0,0,16.65,1290,0,377.3,0,0,7.138,6.442,0,0,17.22
1994-04-19,885.85,442.54,712.85,0,0,16.49,1299,0,372.1,0,0,7.084,6.582,0,0,16.93
1994-04-20,880.84,441.96,705.52,0,0,16.82,1304,0,373,0,0,7.03,6.649,0,0,17.01
1994-04-21,881.97,448.73,718.73,0,0,16.82,1321,0,373.8,0,0,6.897,6.603,0,0,14.93
1994-04-22,884.85,447.63,722.56,0,0,17.14,1335,0,371.5,0,0,6.933,6.577,0,0,14.94
1994-04-25,892.7,452.71,730.81,0,0,17.24,1354,0,374,0,0,6.866,6.746,0,0,14.26
1994-04-26,887.64,451.87,734.21,0,0,16.91,1371,0,375.5,0,0,6.822,6.654,0,0,13.8
1994-04-27,897.43,451.87,734.21,0,0,16.91,1386,0,376,0,0,6.827,6.564,0,0,0
1994-04-28,909.39,449.1,731.69,0,0,16.57,1397,0,375.9,0,0,6.987,6.602,0,0,14.51
1994-04-29,900.14,450.91,733.84,0,0,16.9,1414,0,377.05,0,0,7.042,6.551,0,0,13.77
1994-05-02,919.26,453.02,740.68,0,0,17.16,1414,0,376.7,0,0,7.09,6.557,0,0,14.11
1994-05-03,917.55,453.03,739.37,0,0,16.89,1420,0,376.1,0,0,7.114,6.582,0,0,13.81
1994-05-04,922.33,451.72,740.3,0,0,16.86,1423,119.025,377.1,0,0,7.116,6.678,0,0,14.29
1994-05-05,922.33,451.38,740.55,0,0,17.29,1432,118.27,374.1,0,0,7.114,6.684,0,0,14.56
1994-05-06,927.84,447.82,732.86,0,0,17.7,1443,117.695,384,0,0,7.348,6.672,0,0,15.08
1994-05-09,940.15,442.32,722.96,0,0,17.73,1453,115.61,381.5,0,0,7.48,6.745,0,0,16.16
1994-05-10,947.4,446.01,724.99,0,0,17.61,1465,117.44,379.3,0,0,7.319,6.609,0,0,15.19
1994-05-11,948.91,441.49,717,0,0,17.85,1477,115.345,382.2,0,0,7.441,6.623,0,0,15.55
1994-05-12,952.45,443.75,719.61,0,0,18.28,1491,114.915,380.3,0,0,7.352,6.623,0,0,15.46
1994-05-13,950.45,444.14,716.92,0,0,18.21,1500,113.585,381,0,0,7.279,6.599,0,0,14.54
1994-05-16,941.66,444.49,711.91,0,0,18.06,1505,111.235,383.4,0,0,7.23,6.527,0,0,14.67
1994-05-17,946.87,449.37,711.52,0,0,17.59,1504,110.76,384.5,0,0,7.042,6.535,0,0,14.08
1994-05-18,946.87,453.69,721.89,0,0,17.99,1500,115.715,382.2,0,0,7.016,6.483,0,0,12.55
1994-05-19,951.73,456.48,727.31,0,0,18.45,1501,119.01,381.5,0,0,6.953,6.472,0,0,12.33
1994-05-20,948.5,454.92,726.7,0,0,18.92,1501,118.61,384.25,0,0,7.02,6.544,0,0,12.79
1994-05-23,945.5,453.2,724.95,0,0,18.92,1500,117.885,389.6,0,0,7.185,6.544,0,0,13.49
1994-05-24,945.89,454.81,731.47,0,0,17.92,1499,119.1,388.3,0,0,7.165,6.709,0,0,12.73
1994-05-25,943.92,456.34,732.08,0,0,17.7,1496,119.085,386.6,0,0,7.108,6.809,0,0,12.43
1994-05-26,950.76,457.06,731.64,0,0,17.74,1475,117.915,385.25,0,0,7.097,6.819,0,0,12.5
1994-05-27,953.86,457.33,733.14,0,0,18.03,1462,118.42,386,0,0,7.114,6.85,0,0,12.49
1994-05-30,945.64,457.33,733.14,0,0,18.03,1462,118.42,385.5,0,0,7.116,6.828,0,0,0
1994-05-31,939.49,456.5,735.19,0,0,18.31,1458,121.775,387.3,0,0,7.147,6.952,0,0,13.03
1994-06-01,932.77,457.63,735.52,0,0,18.21,1437,128.245,383.8,0,0,7.118,7.063,0,0,12.72
1994-06-02,937.43,457.65,739.5,0,0,18.23,1420,128.305,384.6,0,0,7.054,7.063,0,0,12.73
1994-06-03,942.43,460.13,742.38,0,0,18.12,1407,126.96,380.9,0,0,6.988,6.924,0,0,12.19
1994-06-06,930.26,458.88,743.43,0,0,18.11,1392,126.25,380.9,0,0,6.908,6.969,0,0,13.03
1994-06-07,921.72,458.21,739.29,0,0,17.75,1378,123.145,381.45,0,0,6.94,7,0,0,13.05
1994-06-08,933.02,457.06,729.79,0,0,18.34,1368,117.71,382.1,0,0,6.953,6.906,0,0,13.32
1994-06-09,935.79,457.86,728.87,0,0,18.67,1357,115.61,383.3,0,0,6.96,6.917,0,0,13.21
1994-06-10,928.94,458.67,734.25,0,0,18.48,1344,118.83,384.1,0,0,7.016,6.822,0,0,12.69
1994-06-13,923.24,459.1,731.7,0,0,18.79,1336,118.49,383.7,0,0,7.065,6.992,0,0,11.92
1994-06-14,903.72,462.37,735.98,0,0,18.95,1329,121.76,384.5,0,0,6.994,7,0,0,11.6
1994-06-15,890.92,460.61,735.84,0,0,19.86,1321,122.115,387.2,0,0,7.089,7.072,0,0,11.52
1994-06-16,901.08,461.93,734.97,0,0,19.91,1315,121.83,386,0,0,7.036,7.159,0,0,11.22
1994-06-17,918.54,458.45,729.35,0,0,20.71,1311,119.555,388.25,0,0,7.124,7.169,0,0,12.31
1994-06-20,942.5,455.48,718.85,0,0,20.75,1311,117.19,389.4,0,0,7.161,7.321,0,0,13.96
1994-06-21,936.83,451.34,708.79,0,0,20.04,1312,114.665,394.55,0,0,7.204,7.327,0,0,14.7
1994-06-22,936.39,453.09,712.74,0,0,20.04,1313,117.855,390.1,0,0,7.108,7.083,0,0,14.02
1994-06-23,935.57,449.63,700.86,0,0,19.42,1316,113.985,389.75,0,0,7.081,7.02,0,0,14.12
1994-06-24,929.45,442.8,693.79,0,0,19.32,1321,114.175,391.6,0,0,7.206,7.085,0,0,16.72
1994-06-27,931.04,447.31,702.68,0,0,19.01,1325,118.165,385.1,0,0,7.165,7.028,0,0,15.53
1994-06-28,923.61,446.07,702.05,0,0,19.27,1325,120.545,386.7,0,0,7.232,6.988,0,0,15.04
1994-06-29,933.96,447.63,704.01,0,0,18.83,1327,120.96,385.1,0,0,7.228,6.966,0,0,14.42
1994-06-30,933.36,444.27,705.96,0,0,19.37,1334,119.465,386.3,0,0,7.32,7.082,0,0,14.97
1994-07-01,934.59,446.2,706.85,0,0,19.53,1338,120.13,387.2,0,0,7.322,7.072,0,0,14.36
1994-07-04,951.23,446.2,706.85,0,0,19.53,1350,120.13,387.2,0,0,7.324,7.038,0,0,0
1994-07-05,960.49,446.37,703.59,0,0,19.62,1352,119.925,386.3,0,0,7.297,7.085,0,0,14.92
1994-07-06,953.48,446.13,701,0,0,19.24,1355,118.995,384.1,0,0,7.286,7.057,0,0,14.7
1994-07-07,945.71,448.38,706.53,0,0,19.12,1358,123.465,385.2,0,0,7.3,7.071,0,0,14.01
1994-07-08,948.96,449.55,707.47,0,0,19.48,1362,125.63,383.5,0,0,7.415,7.005,0,0,13.26
1994-07-11,948.84,448.06,706.83,0,0,20.18,1380,125.685,386.2,0,0,7.461,6.881,0,0,13.83
1994-07-12,960.59,447.95,709.59,0,0,20.43,1398,127.52,385.8,0,0,7.418,6.85,0,0,13.4
1994-07-13,961.97,448.73,719.35,0,0,20.15,1404,130.51,383.7,0,0,7.392,6.892,0,0,12.42
1994-07-14,958.72,453.41,721.56,0,0,20.18,1405,130.315,384.2,0,0,7.232,6.751,0,0,11.64
1994-07-15,950.24,454.16,721.36,0,0,19.89,1412,124.58,386.3,0,0,7.248,6.808,0,0,11.28
1994-07-18,944.8,455.22,722.62,0,0,19.51,1416,124.095,386.1,0,0,7.185,6.763,0,0,11.44
1994-07-19,939.05,453.86,719.32,0,0,19.46,1422,121.135,387,0,0,7.138,6.727,0,0,11.65
1994-07-20,936.67,451.6,712.77,0,0,19.2,1429,118.61,385.6,0,0,7.223,6.801,0,0,11.7
1994-07-21,935.35,452.61,715.03,0,0,19.2,1433,118.59,386.8,0,0,7.25,6.751,0,0,11.65
1994-07-22,939.08,453.11,716.68,0,0,19.61,1436,120.045,385.3,0,0,7.277,6.803,0,0,11.22
1994-07-25,939.12,454.25,716.88,0,0,19.41,1437,119.085,385.25,0,0,7.243,6.757,0,0,11.46
1994-07-26,935.2,453.36,715.65,0,0,19.21,1440,118.285,386.5,0,0,7.259,6.791,0,0,11.66
1994-07-27,934.22,452.57,712.13,0,0,19.46,1440,116.88,388,0,0,7.34,6.848,0,0,11.93
1994-07-28,926.2,454.23,712.43,0,0,19.77,1440,118.095,388.1,0,0,7.279,6.917,0,0,12.03
1994-07-29,933.66,458.26,722.16,0,0,20.3,1440,122.455,383.6,0,0,7.111,6.823,0,0,11.13
1994-08-01,932.69,461.01,724.87,0,0,20.55,1443,124.3,384,0,0,7.108,6.801,0,0,11.17
1994-08-02,927.55,460.56,724.8,0,0,20.14,1449,124.7,379.4,0,0,7.102,6.783,0,0,11.27
1994-08-03,923.47,461.45,723.7,0,0,20.1,1462,124.79,378.2,0,0,7.077,6.786,0,0,11.35
1994-08-04,927.49,458.4,720.18,0,0,20.14,1467,123.415,378.2,0,0,7.108,6.847,0,0,12.18
1994-08-05,935.82,457.09,718.66,0,0,19.31,1474,124.195,378.5,0,0,7.272,6.867,0,0,12.34
1994-08-08,919.76,457.89,720.47,0,0,19.42,1475,124.715,377.75,0,0,7.281,6.926,0,0,12.41
1994-08-09,917.5,457.93,722.61,0,0,19.3,1483,126.725,378.3,0,0,7.304,6.997,0,0,12.54
1994-08-10,930.21,460.3,728.21,0,0,18.96,1492,131.23,377.9,0,0,7.295,7.005,0,0,11.91
1994-08-11,939.19,458.88,728.2,0,0,18.66,1496,131.78,377.75,0,0,7.355,7.207,0,0,12.13
1994-08-12,945.74,461.94,731.61,0,0,18.05,1499,131.855,376.8,0,0,7.29,7.206,0,0,11.09
1994-08-15,944.61,461.23,732.89,0,0,18.2,1500,132.25,377.1,0,0,7.299,7.214,0,0,12.06
1994-08-16,939.9,465.01,735.51,0,0,17.73,1505,134.13,376.4,0,0,7.148,7.164,0,0,11.39
1994-08-17,942.96,465.17,742.66,0,0,18.11,1507,135.755,377.8,0,0,7.174,7.21,0,0,11.54
1994-08-18,946.48,463.17,742.17,0,0,17.72,1509,135.59,381.4,0,0,7.274,7.21,0,0,12.07
1994-08-19,943.23,463.68,742.42,0,0,17.58,1510,135.49,382.4,0,0,7.256,7.267,0,0,12.83
1994-08-22,962.96,462.32,742.29,0,0,16.87,1506,135.945,382.3,0,0,7.319,7.28,0,0,12.62
1994-08-23,951.51,464.51,747.98,0,0,16.87,1503,136.065,382.1,0,0,7.285,7.256,0,0,11.75
1994-08-24,943.64,469.03,751.72,0,0,17.49,1494,134.305,384.1,0,0,7.205,7.268,0,0,11.57
1994-08-25,945.41,468.08,754.8,0,0,17.52,1473,136.51,383.7,0,0,7.272,7.228,0,0,12.02
1994-08-26,951.38,473.8,762.94,0,0,17.14,1456,138.21,383.7,0,0,7.227,7.167,0,0,12.19
1994-08-29,936.01,474.59,763.21,0,0,17.63,1456,137.455,387.4,0,0,7.229,7.17,0,0,11.82
1994-08-30,939.85,476.07,766.46,0,0,17.45,1446,138.96,386.9,0,0,7.196,7.178,0,0,11.23
1994-08-31,944.23,475.49,765.62,0,0,17.56,1436,134.9,386.6,0,0,7.173,7.225,0,0,11.97
1994-09-01,949.23,473.17,758.95,0,0,17.47,1435,131.16,387.3,0,0,7.169,7.295,0,0,11.86
1994-09-02,944.52,470.99,759.23,0,0,17.52,1442,130.95,387.4,0,0,7.198,7.346,0,0,11.4
1994-09-05,969.61,470.99,759.23,0,0,17.52,1450,130.95,387.35,0,0,7.195,7.396,0,0,0
1994-09-06,977.5,471.86,759.48,0,0,17.62,1459,130.865,388.3,0,0,7.255,7.498,0,0,11.69
